External_ID__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,RecordTypeId,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,CloseDate,Frequency_Cap__c,Frequency_Scope__c,Id,Special_Product__c,StartDate,Target_Age_Freeform_Entry__c,Target_Gender__c
Netherlands Reference number: 20160263,3034,"Targeting op Turbine segmenten + provincies Zeeland en Noord-Brabant : Arts & Entertainment_Fine Art, Education_History, Hobbies & Interests_Drawing or sketching_Freelance writing_Jewelry making_Painting_Photography",Net Cost (Calc Margin),012i0000001EB0nAAG,1103273,0,Externally Managed,,2.75,CPM,"Jun 5, 2016",3,Per campaign,0063100000fJdDIAA0,Display - Standard,"May 15, 2016",,
Netherlands Reference number: 20160181,7200,doelgroep+ BDS 35-49.,Net Cost (Calc Margin),012i0000001EB0nAAG,533333,0,Externally Managed,,13.5,CPM,"Apr 22, 2016",3,Per campaign,0063100000fJYa0AAG,Video - Preroll 20s,"Apr 7, 2016",35-49,Female
Netherlands Reference number: 20160182,9599.89,2016-04 Sensodyne iVIDEO,Net Cost (Calc Margin),012i0000001EB0nAAG,711103,0,Externally Managed,,13.5,CPM,"Apr 24, 2016",3,Per campaign,0063100000fJYa1AAG,Video - Preroll 20s,"Apr 4, 2016",20-49,Female
Netherlands Reference number: 20160323,7200.35,2016-06 Paradontax,Net Cost (Calc Margin),012i0000001EB0nAAG,533359,0,Externally Managed,,13.5,CPM,"Jun 26, 2016",3,Per campaign,0063100000fJYa2AAG,Video - Preroll 20s,"Jun 6, 2016",20-54,
Netherlands Reference number: 20160321,7365.25,25 sec dag verlengd om volledig uit te leveren,Net Cost (Calc Margin),012i0000001EB0nAAG,545574,0,Externally Managed,,13.5,CPM,"Jun 27, 2016",3,Per campaign,0063100000fJYa3AAG,Video - Preroll 20s,"Jun 6, 2016",20-49,Female
Netherlands Reference number: 20160404,7750.3,2016-07 Sensodyne AV,Net Cost (Calc Margin),012i0000001EB0nAAG,574096,0,Externally Managed,,13.5,CPM,"Jul 24, 2016",3,Per campaign,0063100000fJYa4AAG,Video - Preroll 20s,"Jul 4, 2016",20-49,Female
Netherlands Reference number: 20160407,7200.35,28-7 outstream en mobile toegevoegd,Net Cost (Calc Margin),012i0000001EB0nAAG,533359,0,Externally Managed,,13.5,CPM,"Jul 31, 2016",3,Per campaign,0063100000fJYa5AAG,Video - Preroll 20s,"Jul 18, 2016",20-54,Female
Netherlands Reference number: 20160408,11499.65,2016-07 Proglasur AV,Net Cost (Calc Margin),012i0000001EB0nAAG,851826,0,Externally Managed,,13.5,CPM,"Aug 14, 2016",3,Per campaign,0063100000fJYa6AAG,Video - Preroll 20s,"Jul 25, 2016",20-49,Female
Netherlands Reference number: 20160463,9292.2,2016-08 Aquafresh AV,Net Cost (Calc Margin),012i0000001EB0nAAG,688311,0,Externally Managed,,13.5,CPM,"Aug 21, 2016",3,Per campaign,0063100000fJYa7AAG,Video - Preroll 20s,"Aug 1, 2016",20-49,Female
Netherlands Reference number: 20160466,7750.3,MCM-57573-2016-1161 -- 2016-08 Sensodyne AV,Net Cost (Calc Margin),012i0000001EB0nAAG,574096,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",3,Per campaign,0063100000fJYa8AAG,Video - Preroll 20s,"Aug 15, 2016",20-49,Female
Netherlands Reference number: 20160464,7200.35,MCM-57573-2016-1164 -- 2016-08 Parodontax AV,Net Cost (Calc Margin),012i0000001EB0nAAG,533359,0,Externally Managed,,13.5,CPM,"Sep 4, 2016",3,Per campaign,0063100000fJYa9AAG,Video - Preroll 20s,"Aug 22, 2016",20-54,
Netherlands Reference number: 20160273,4920.02,MAX-126634-2016-0163 -- P9 Launch- Apr-Jun 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,351430,0,Externally Managed,"Retargeting op basis van de OLV inzet. Retargeting moet plaats vinden op 22-40 jaar en de Turbine segmenten Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion. Het is bekend dat de retargeting op deze wijze beperkt is. 13-5: De retargeting wordt omgezet o.b.v. nu.nl retargeting. : Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion",14,CPM,"May 29, 2016",1,Per campaign,0063100000fJYaaAAG,Display - Frequency booster,"Apr 22, 2016",22-40,
Netherlands Reference number: 20160274,680,MAX-126634-2016-0163 -- P9 Launch- Apr-Jun 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,50370,0,Externally Managed,"Retargeting op basis van de homepage take-over op nu.nl op 22 juni. De retargetingpixel is reeds verstuurd naar GroupM Traffic. Retargeting moet plaats vinden op 22-40 jaar en de Turbine segmenten Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion. Het is bekend dat de retargeting op deze wijze beperkt is. Op de OLV inzet wordt wederom retargeting ingezet vanuit High Impact Display en standaard Display. Frontloaden is toegestaan (hogere impressie uitlevering aan het begin van de campagne). 29 apr: Video moet gepauzeerd worden. Nieuwe creatie volgt. : Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion",13.5,CPM,"May 29, 2016",1,Per campaign,0063100000fJYaaAAG,Video - Preroll 20s,"Apr 22, 2016",22-40,
Netherlands Reference number: 20160275,589.94,MAX-126634-2016-0163 -- P9 Launch- Apr-Jun 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,214522,0,Externally Managed,"Retargeting op basis van de OLV inzet. Retargeting moet plaats vinden op 22-40 jaar en de Turbine segmenten Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion. Het is bekend dat de retargeting op deze wijze beperkt is : Arts & Entertainment (zonder subsegment Gossip), Science, Technology & Computing, Style & Fashion",2.75,CPM,"May 29, 2016",5,Per campaign,0063100000fJYaaAAG,Display - Standard,"Apr 22, 2016",22-40,
Netherlands Reference number: 20160276,6010.06,Negatieve retargeting op de Turbine users die bereikt zijn vanuit de nu.nl take-over,Net Cost (Calc Margin),012i0000001EB0nAAG,2185476,0,Externally Managed,,2.75,CPM,"May 29, 2016",7,Per campaign,0063100000fJYaaAAG,Display - Standard,"Apr 22, 2016",13+,
Netherlands Reference number: 20160178,4999.99,"Collecting, apartments, gardening",Net Cost (Calc Margin),012i0000001EB0nAAG,357142,0,Externally Managed,,14,CPM,"Apr 2, 2016",3,Per campaign,0063100000fJYaAAAW,Display - Frequency booster,"Mar 17, 2016",25-55,
Netherlands Reference number: 20160219,1604.7,"Mobile Swipe Cube. Targeting op de stad Eindhoven. Graag de volgende flights aanhouden: 4 apr-30 apr, 23 mei-29 mei, 20 jun-26 jun. Gelijkmatige spreiding van de impressies over de flights.",Net Cost (Calc Margin),012i0000001EB0nAAG,267450,0,Externally Managed,,6,CPM,"Jun 26, 2016",3,Per campaign,0063100000fJYabAAG,Mobile - Halfpage ad,"Mar 28, 2016",,
Netherlands Reference number: 20160096,6750.43,"Divorce,Apartments, Business construction, Real estate- Buying selling homes/remodeling and construction, Vintage cars met motorcycles en minivan. Collecting. Travel",Net Cost (Calc Margin),012i0000001EB0nAAG,500032,0,Externally Managed,,13.5,CPM,"Apr 30, 2016",3,Per campaign,0063100000fJYaBAAW,Video - Preroll 20s,"Mar 1, 2016",25-55,
Netherlands Reference number: 20160152,13136.91,Shurgard - OLV - Mar-Jun 2016 - Flight 1,Net Cost (Calc Margin),012i0000001EB0nAAG,1142340,0,Externally Managed,,11.5,CPM,"Apr 30, 2016",3,Per campaign,0063100000fJYaBAAW,Mobile - Video,"Mar 1, 2016",25-55,
Netherlands Reference number: 20160218,1604.7,"Mobile Swipe Cube. Targeting op de stad Rotterdam. Graag de volgende flights aanhouden: 4 apr-30 apr, 23 mei-29 mei, 20 jun-26 jun. Gelijkmatige spreiding van de impressies over de flights.",Net Cost (Calc Margin),012i0000001EB0nAAG,267450,0,Externally Managed,,6,CPM,"Jun 26, 2016",3,Per campaign,0063100000fJYacAAG,Mobile - Halfpage ad,"Mar 28, 2016",,
Netherlands Reference number: 20160097,9943.68,"Divorce,Apartments, Business construction, Real estate- Buying selling homes/remodeling and construction, Vintage cars met motorcycles en minivan. Collecting. Travel",Net Cost (Calc Margin),012i0000001EB0nAAG,736569,0,Externally Managed,,13.5,CPM,"Jun 30, 2016",3,Per campaign,0063100000fJYaCAAW,Video - Preroll 20s,"May 1, 2016",25-55,
Netherlands Reference number: 20160153,9943.25,Shurgard - OLV - Mar-Jun 2016 - Flight 2,Net Cost (Calc Margin),012i0000001EB0nAAG,864630,0,Externally Managed,,11.5,CPM,"Jun 30, 2016",3,Per campaign,0063100000fJYaCAAW,Mobile - Video,"May 1, 2016",25-55,
Netherlands Reference number: 20160297,2296.7,Mobile Swipe Cube. Targeting op de stad Groningen.,Net Cost (Calc Margin),012i0000001EB0nAAG,382783,0,Externally Managed,,6,CPM,"Jul 17, 2016",3,Per campaign,0063100000fJYadAAG,Mobile - Halfpage ad,"May 10, 2016",,
Netherlands Reference number: 20160490,13500,"mid and high income (hier kunnen we niet op targeten, wel valideren met TNS NIPO. Graag meenemen in Eind Rapportage)",Net Cost (Calc Margin),012i0000001EB0nAAG,1000000,0,Externally Managed,,13.5,CPM,"Nov 20, 2016",3,Per campaign,0063100000fJYaDAAW,Video - Preroll 20s,"Aug 15, 2016",25-55,
Netherlands Reference number: 20160491,20125,"mid and high income (hier kunnen we niet op targeten, wel valideren met TNS NIPO. Graag meenemen in Eind Rapportage)",Net Cost (Calc Margin),012i0000001EB0nAAG,1750000,0,Externally Managed,,11.5,CPM,"Nov 20, 2016",3,Per campaign,0063100000fJYaDAAW,Mobile - Video,"Aug 15, 2016",25-55,
Netherlands Reference number: 20160110,16522.3,30-3: Doelgroep is gewijzigd van V 20-34 naar V 18-34. De freq. cap is aangepast van 2 naar 3 per campagne.,Net Cost (Calc Margin),012i0000001EB0nAAG,1223874,0,Externally Managed,,13.5,CPM,"Apr 15, 2016",3,Per campaign,0063100000fJYaeAAG,Video - Preroll 20s,"Mar 21, 2016",18-34,Female
Netherlands Reference number: 20160156,5364.27,30-3: Doelgroep is gewijzigd van V 20-34 naar V 18-34. De freq. cap is aangepast van 1 naar 2 per campagne.,Net Cost (Calc Margin),012i0000001EB0nAAG,466458,0,Externally Managed,,11.5,CPM,"Apr 15, 2016",2,Per campaign,0063100000fJYaeAAG,Mobile - Video,"Mar 21, 2016",18-34,Female
Netherlands Reference number: 20160062,7772.88,Let op: Alleen live tussen 16:30 - 20:00 dagelijks.,Net Cost (Calc Margin),012i0000001EB0nAAG,575769,0,Externally Managed,,13.5,CPM,"Feb 7, 2016",3,Per campaign,0063100000fJYaEAAW,Video - Preroll 20s,"Jan 18, 2016",20-29,
Netherlands Reference number: 20160264,10058.75,MEC-129535-2016-0778 -- 2016.HUNKEMOLLER.SWIMWEAR.0506.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,804700,0,Externally Managed,week 21 is een stopweek. Hier hebben we op 23 mei en de ochtend van 24 mei wel gelopen. Combi Desktop & Mobile Video. O.b.v. 50% van de impressies op Desktop en 50% van de impressies op Mobile Video (In-app). Een cap van 2 op Desktop en een cap van 1 op Mobile.,12.5,CPM,"Jun 5, 2016",,,0063100000fJYafAAG,Video - Preroll 20s,"May 7, 2016",20-34,Female
Netherlands Reference number: 20160094,7773.25,Let op: Alleen live tussen 16:30 - 20:00 dagelijks. Graag sturen naar completed views. Tijdens de vorige campagne was het % 0-25% uitgekeken nl. vrij hoog (18%),Net Cost (Calc Margin),012i0000001EB0nAAG,575796,0,Externally Managed,,13.5,CPM,"Mar 6, 2016",3,Per campaign,0063100000fJYaFAAW,Video - Preroll 20s,"Feb 26, 2016",20-29,
Netherlands Reference number: 20160277,12751.5,MEC-129535-2016-0813 -- 2016.HUNKEMOLLER.SWIMWEAR.0506.ONL-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,4250500,0,Externally Managed,"Twee verschillende soorten sync!                                                                                                                                                                                                                                               Versie 1: We beginnen met het syncen van eigen TVC gedurende periode 7 mei - 22 mei & 30 mei - 5 juni. Elke week heeft 5 sync momenten.                         Dat zijn ongeveer 500.000 impressies per sync moment.                                                                                                                                                                                              Versie 2: Waarschijnlijk komt er ook een tweede versie naast versie 1 te draaien; syncen van conccurrent H&M.  Het is de bedoeling dat 1x een sync moment wordt ingezet op H&M(circa 750.000 impressies, budget € 2250,- netto) à het overige Sync budget is voor “versie 1”.
De campagne mag in het begin breed ingezet worden, daarna liever op vrouwen 20-49 targeten als we dit redden qua inventory.",3,CPM,"Jun 5, 2016",,,0063100000fJYagAAG,Display - Sync,"May 2, 2016",20-49,Female
Netherlands Reference number: 20160172,5181.6,tijdvak 16:30 tm 20:00 uur.,Net Cost (Calc Margin),012i0000001EB0nAAG,383822,0,Externally Managed,,13.5,CPM,"May 1, 2016",3,Per campaign,0063100000fJYaGAAW,Video - Preroll 20s,"Apr 18, 2016",20-29,
Netherlands Reference number: 20160370,3275,70% van de impressies op Mannen 18+ en 30% van de impressies op de Turbine segmenten met een overkoepelende cap. : Arts&Entertainment_Humor & Family & Parenting,Net Cost (Calc Margin),012i0000001EB0nAAG,1190909,0,Externally Managed,,2.75,CPM,"Jun 19, 2016",3,Per campaign,0063100000fJYahAAG,Display - Standard,"Jun 2, 2016",18+,Male
Netherlands Reference number: 20160160,9435.84,Doelgroep BDS 20-49. Cap 3 op campagneniveau en een cap van 1 per week als dit kan.,Net Cost (Calc Margin),012i0000001EB0nAAG,698951,0,Externally Managed,,13.5,CPM,"Mar 27, 2016",3,Per campaign,0063100000fJYaHAAW,Video - Preroll 20s,"Mar 14, 2016",20-49,
Netherlands Reference number: 20160161,3442.5,"Doelgroep BDS 20-49. Cap 3 op campagneniveau en een cap van 1 per week, als dit mogeljk is.",Net Cost (Calc Margin),012i0000001EB0nAAG,255000,0,Externally Managed,,13.5,CPM,"Apr 10, 2016",3,Per campaign,0063100000fJYaHAAW,Video - Preroll 20s,"Apr 4, 2016",20-49,
Netherlands Reference number: 20160162,3442.5,cap van 1 per week als dit kan. Anders cap 3 op campagne niveau,Net Cost (Calc Margin),012i0000001EB0nAAG,255000,0,Externally Managed,,13.5,CPM,"Apr 24, 2016",3,Per campaign,0063100000fJYaHAAW,Video - Preroll 20s,"Apr 18, 2016",20-49,
Netherlands Reference number: 20160183,2000,Campagne staat on hold : Indeed staat op hold,Net Cost (Calc Margin),012i0000001EB0nAAG,148148,0,Externally Managed,,13.5,CPM,"Apr 13, 2016",4,Per campaign,0063100000fJYaiAAG,Video - Preroll 20s,"Mar 17, 2016",25-45,
Netherlands Reference number: 20160265,6885,Doelgroep is Boodschappers 20-49. Combi Desktop & Mobile Video. O.b.v. 50% van de impressies op Desktop en 50% van de impressies op Mobile Video (in-app). Een cap van 2 op Desktop en een cap van 1 op Mobile. 4 mei: Akkoord op test inzet Youtube,Net Cost (Calc Margin),012i0000001EB0nAAG,550800,0,Externally Managed,,12.5,CPM,"May 22, 2016",2,Per campaign,0063100000fJYaIAAW,Video - Preroll 20s,"May 2, 2016",20-49,
Netherlands Reference number: 20160260,959.64,2016-04 Indeed AV The Netherlands,Net Cost (Calc Margin),012i0000001EB0nAAG,63976,0,Externally Managed,,15,CPM,"May 15, 2016",4,Per campaign,0063100000fJYajAAG,Video - Preroll 30s,"Apr 18, 2016",25-45,
Netherlands Reference number: 20160396,7503.95,2016.HENKEL.SYOSS.CARE.0607.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,555848,0,Externally Managed,"2 trackers aanmaken met het TNS Nipo panel, voor RTL en Youtube, en deze opsturen naar traffic om te implementeren (vraag Sjoerd om meer informatie). Geen open RTB en Adfactor inzetten tijdens deze campagne. Het is een nieuwe klant dus moeten goed presteren.",13.5,CPM,"Jul 24, 2016",3,Per campaign,0063100000fJYaJAAW,Video - Preroll 20s,"Jun 27, 2016",20-34,Female
Netherlands Reference number: 20160476,14262,MCM-100293-2016-0403 -- 2016-03 Trailer release Ben Hur,Net Cost (Calc Margin),012i0000001EB0nAAG,1018714,0,Externally Managed,"Zouden jullie extra scherp kunnen zijn op de tijdige uitlevering? Bij Universal is het niet mogelijk om de campagnes te verlengen, omdat de release het goed moet hebben gedaan in het eerste openingsweekend. De klant heeft een tijd geen Xaxis op willen nemen in de plannen, maar het is Mediacom nu voor het eerst weer gelukt en we willen de campagne dus zo goed mogelijk voor ze draaien",14,CPM,"Aug 28, 2016",3,Per campaign,0063100000fJYakAAG,Display - Frequency booster,"Aug 12, 2016",18-30,Male
Netherlands Reference number: 20160230,6599.07,Bij eindevaluatie Turbine segmenten uitdraaien. Turbine pixel + LAL gemaakt op users die de video 100% hebben uitgekeken.,Net Cost (Calc Margin),012i0000001EB0nAAG,488820,0,Externally Managed,,13.5,CPM,"May 1, 2016",3,Per campaign,0063100000fJYaKAAW,Video - Preroll 20s,"Apr 11, 2016",18-35,
Netherlands Reference number: 20160231,20514.56,2016-04 BEN Pre-roll Q2,Net Cost (Calc Margin),012i0000001EB0nAAG,1519597,0,Externally Managed,"Bij eindevaluatie Turbine segmenten uitdraaien. Turbine pixel + LAL gemaakt op users die de video 100% hebben uitgekeken en die op de video hebben geklikt. Graag duaal opzetten: o.b.v. demographics en look-a-likes (net als de vorige flight). Video's: Oudjes met SimOnly, Voetbalmeiden met Samsung en Schilder met iPhone",13.5,CPM,"Jul 24, 2016",3,Per campaign,0063100000fJYaKAAW,Video - Preroll 20s,"Jul 7, 2016",18-35,
Netherlands Reference number: 20160293,6828.93,Doelgroep kan niet verbreed worden. 20-05: Vanwege langer doorlopen van de campagne (van 16 t/m 18 mei) wordt een compensatie van 150.000 impressies ingezet tijdens de thema campagne in mei-juni (20160334).,Net Cost (Calc Margin),012i0000001EB0nAAG,505847,0,Externally Managed,,13.5,CPM,"May 15, 2016",3,Per campaign,0063100000fJYalAAG,Video - Preroll 20s,"May 8, 2016",25-35,
Netherlands Reference number: 20160410,27059,Ingekocht voor een CPM prijs van een 20sec video maar in de opmerkingen staat dat het een 30sec video is. Er zijn al impressies vanaf gehaald. Ze beginnen met een 30sec video en in de loop van de campagne ontvangen we een 20sec video,Net Cost (Calc Margin),012i0000001EB0nAAG,1803933,0,Externally Managed,,15,CPM,"Jul 24, 2016",1,Per campaign,0063100000fJYaLAAW,Video - Preroll 30s,"Jul 4, 2016",20-34,
